"city","review_count.x","funny","useful","cool","review_count.y","yelp.votes.funny","yelp.votes.useful","yelp.votes.cool","cuisine","wcount","qmark","emark","stars"
"Others",35,349,968,686,363,1,1,1,"Breakfast",422,0,3,4
"Others",49,68,227,111,111,1,3,1,"Breakfast",431,3,4,2
"Others",49,116,392,192,145,0,3,1,"Breakfast",168,0,0,4
"Others",49,3,12,7,19,0,0,0,"Breakfast",60,0,0,3
"Others",35,1,3,0,2,1,2,0,"Breakfast",323,2,1,1
"Others",19,2,2,3,8,0,1,1,"Breakfast",79,0,2,5
"Others",49,4,15,1,12,1,4,0,"Breakfast",55,0,0,5
"Others",49,2672,5504,4322,620,2,7,3,"Breakfast",391,1,4,2
"Others",35,4,12,0,13,0,1,0,"Breakfast",42,0,0,5
"Others",19,22,154,36,105,0,2,0,"Breakfast",49,0,0,2
"Others",35,36,231,76,144,0,1,1,"Breakfast",29,0,6,5
"Others",49,8,29,6,26,0,0,0,"Breakfast",103,0,3,4
"Others",22,585,1122,758,290,3,3,3,"Breakfast",302,0,1,3
"Others",49,493,940,720,141,2,8,5,"Breakfast",272,0,1,4
"Others",49,0,1,0,5,0,1,0,"Breakfast",138,0,1,5
"Others",7,0,8,2,7,0,0,0,"Breakfast",164,1,0,4
"Others",4,3,13,5,24,0,0,0,"Breakfast",70,0,3,4
"Others",22,5,7,4,27,0,1,0,"Breakfast",23,0,1,3
"Others",7,666,918,576,393,0,0,0,"Breakfast",232,1,0,4
"Others",35,0,4,0,2,0,2,0,"Breakfast",343,2,10,1
"Others",19,36,129,16,85,0,2,0,"Breakfast",27,0,1,5
"Others",35,430,896,506,445,1,2,2,"Breakfast",103,0,0,5
"Others",35,1,2,1,7,0,1,1,"Breakfast",27,0,0,3
"Others",49,21,108,18,101,0,0,0,"Breakfast",58,0,0,3
"Others",49,340,719,430,220,0,2,2,"Breakfast",259,0,0,5
"Others",51,5,36,6,39,0,1,0,"Thai",62,0,2,4
"Others",3,1372,1750,1372,206,3,4,3,"Thai",397,2,3,3
"Others",51,420,628,272,608,2,2,1,"Thai",58,0,0,1
"Others",36,8,57,9,48,0,0,0,"Thai",159,0,0,4
"Others",51,100,231,84,142,1,3,1,"Thai",163,0,0,5
"Others",10,0,1,0,6,0,0,0,"Thai",86,0,0,4
"Others",36,600,928,361,185,0,1,0,"Thai",96,0,0,3
"Others",82,3,0,1,4,0,0,0,"Thai",11,0,2,5
"Others",51,14,5,3,4,0,0,0,"Thai",9,0,0,4
"Others",82,2,13,2,13,1,2,1,"Thai",138,0,2,5
"Others",13,2,13,0,49,0,0,0,"Thai",22,0,0,3
"Others",36,203,407,250,253,1,4,2,"Thai",123,0,1,5
"Others",51,0,7,0,7,0,0,0,"Thai",9,0,3,5
"Others",51,6,13,1,22,0,0,0,"Thai",137,1,0,2
"Others",51,9,21,5,20,0,0,0,"Thai",134,0,3,4
"Others",82,0,2,1,2,0,1,0,"Thai",44,0,0,1
"Others",11,2,5,2,7,0,0,0,"Thai",28,0,1,4
"Others",24,0,7,0,4,0,1,0,"Thai",30,0,1,4
"Others",82,8,6,1,11,2,1,1,"Thai",30,0,1,5
"Others",31,1,8,3,14,1,1,1,"Thai",156,0,1,4
"Others",51,7,29,15,19,0,2,1,"Thai",305,0,1,5
"Others",82,0,0,0,2,0,0,0,"Thai",88,0,0,5
"Others",31,116,344,163,163,0,1,0,"Thai",65,0,1,3
"Others",36,0,2,0,3,0,1,0,"Thai",95,0,0,1
"Others",82,2,26,8,31,0,1,1,"Thai",58,0,0,4
"Others",82,444,868,609,212,0,1,0,"Thai",154,0,1,3
"Others",82,61,104,72,35,1,3,2,"Thai",277,1,0,4
"Others",11,38,81,41,27,0,1,0,"Thai",132,0,0,2
"Others",36,5,15,4,34,0,0,0,"Thai",40,0,2,5
"Others",24,0,9,2,7,0,2,1,"Thai",81,0,4,5
"Others",36,0,3,0,8,0,0,0,"Thai",46,0,0,4
"Others",36,11,17,5,34,0,2,1,"Thai",102,0,0,2
"Others",82,3,36,15,11,0,1,0,"Thai",57,0,2,5
"Others",51,0,0,0,2,0,0,0,"Thai",127,0,0,3
"Others",82,1,4,1,3,0,1,0,"Thai",43,0,4,4
"Others",51,137,214,97,83,1,1,1,"Thai",216,0,0,3
"Others",51,10,24,14,73,0,0,0,"Thai",20,0,0,4
"Others",31,126,173,106,86,0,1,1,"Thai",163,0,3,5
"Others",24,21,86,12,53,0,2,0,"Thai",71,0,2,4
"Others",5,232,807,383,700,0,2,1,"Thai",185,0,0,4
"Others",24,6,51,12,53,0,3,0,"Thai",166,0,1,5
"Others",99,24,104,34,94,1,1,0,"Vietnamese",174,0,0,3
"Others",99,0,2,0,3,0,0,0,"Vietnamese",93,0,0,5
"Others",15,1,1,0,3,1,0,0,"Vietnamese",68,0,5,4
"Others",102,46,172,97,93,0,0,0,"Vietnamese",304,0,0,5
"Others",37,3,21,10,15,0,0,0,"Vietnamese",142,0,0,4
"Others",102,8,6,1,11,1,0,0,"Vietnamese",46,0,7,5
"Others",102,593,1545,1199,376,0,3,4,"Vietnamese",141,0,0,3
"Others",39,0,1,0,2,0,1,0,"Vietnamese",95,0,0,1
"Others",102,2,6,1,14,0,0,0,"Vietnamese",249,0,1,5
"Others",102,0,3,0,4,0,1,0,"Vietnamese",176,0,5,4
"Others",99,240,401,160,273,1,2,2,"Vietnamese",103,1,3,4
"Others",102,1,26,6,9,0,1,0,"Vietnamese",87,0,0,4
"Others",39,3,4,1,8,0,0,0,"Vietnamese",175,0,1,2
"Others",99,3,12,7,19,0,2,1,"Vietnamese",47,0,2,5
"Others",15,93,226,113,159,1,3,0,"Vietnamese",204,0,0,2
"Others",37,17,86,22,46,0,1,1,"Vietnamese",152,0,0,2
"Others",37,100,231,84,142,0,2,1,"Vietnamese",190,0,1,3
"Others",39,36,231,76,144,0,0,0,"Vietnamese",99,0,0,4
"Others",99,113,125,76,54,5,3,4,"Vietnamese",198,0,1,4
"Others",37,9,27,6,22,0,1,1,"Vietnamese",80,0,5,4
"Others",37,19,46,24,36,0,1,1,"Vietnamese",320,0,1,3
"Others",102,4,14,3,29,0,0,0,"Vietnamese",42,0,0,4
"Others",39,1,21,4,9,0,0,0,"Vietnamese",62,0,0,4
"Others",102,1,3,1,11,0,0,0,"Vietnamese",58,0,0,4
"Others",102,4,5,5,6,0,0,0,"Vietnamese",142,0,2,5
"Others",99,0,5,0,6,0,1,0,"Vietnamese",23,0,2,5
"Others",102,5,15,4,20,0,0,0,"Vietnamese",104,0,0,4
"Others",102,64,145,54,73,1,4,1,"Vietnamese",178,0,3,4
"Others",99,2,0,0,3,0,0,0,"Vietnamese",34,0,0,2
"Others",99,1,2,0,9,0,1,0,"Vietnamese",65,0,1,5
"Others",102,77,172,138,44,1,4,4,"Vietnamese",252,0,0,4
"Others",102,57,233,121,117,0,2,3,"Vietnamese",109,0,0,4
"Others",102,121,264,145,187,0,0,0,"Vietnamese",114,0,4,4
"Others",99,355,592,469,239,0,0,0,"Vietnamese",269,0,1,4
"Others",102,0,6,2,4,0,3,1,"Vietnamese",31,0,0,2
"Others",102,0,1,0,1,0,1,0,"Vietnamese",20,0,4,4
"Others",37,3,10,2,12,0,0,0,"Vietnamese",19,0,1,5
"Others",39,0,2,3,7,0,0,0,"Vietnamese",27,0,0,4
"Others",102,2,5,2,7,1,1,1,"Vietnamese",69,0,0,4
"Others",99,4,7,2,9,0,1,0,"Vietnamese",52,0,0,4
"Others",39,9,27,6,22,0,0,0,"Vietnamese",141,0,1,2
"Others",99,0,8,2,13,0,1,1,"Vietnamese",100,0,0,5
"Others",99,96,208,110,122,0,1,0,"Vietnamese",181,0,0,4
"Others",39,4,4,1,10,0,0,0,"Vietnamese",68,0,3,4
"Others",39,4,18,3,14,0,1,0,"Vietnamese",37,0,1,3
"Others",37,45,135,82,73,0,2,1,"Vietnamese",100,0,0,1
"Others",99,4,37,16,36,0,1,1,"Vietnamese",370,1,2,5
"Others",99,3,21,10,15,1,1,0,"Vietnamese",87,0,0,5
"Others",99,12,49,9,38,0,0,0,"Vietnamese",97,0,0,2
"Others",99,0,2,0,2,0,0,0,"Vietnamese",10,0,6,5
"Others",99,84,112,34,129,0,0,0,"Vietnamese",21,0,0,4
"Others",102,1,1,1,2,0,0,0,"Vietnamese",65,0,0,4
"Others",102,1,2,2,4,0,0,0,"Vietnamese",53,0,0,5
"Others",99,9895,15384,12486,1583,5,11,8,"Vietnamese",364,0,11,4
"Others",102,1175,1598,1458,286,4,6,4,"Vietnamese",178,0,0,5
"Others",102,16,94,22,176,1,2,1,"Vietnamese",79,0,5,4
"Others",4,14,38,5,90,0,0,0,"Fast Food",66,2,3,3
"Others",14,13,57,20,77,0,0,0,"Fast Food",80,1,0,5
"Others",4,267,338,258,342,1,2,1,"Fast Food",21,0,0,3
"Others",3,3,9,1,21,0,1,1,"Fast Food",46,0,1,1
"Others",3,30,94,27,102,0,0,0,"Fast Food",122,0,0,2
"Others",6,0,1,0,5,0,0,0,"Fast Food",44,0,0,2
"Others",4,0,4,1,7,0,0,0,"Fast Food",17,0,0,4
"Others",7,21,70,25,61,0,0,0,"Fast Food",35,0,1,3
"Others",6,17,47,13,66,0,1,0,"Fast Food",201,1,0,1
"Others",14,17,47,13,66,0,0,0,"Fast Food",29,0,0,5
"Others",13,0,1,0,6,0,0,0,"Fast Food",92,0,0,1
"Others",7,4,36,16,22,0,1,0,"Fast Food",44,0,4,1
"Others",14,52,149,49,131,0,0,0,"Fast Food",68,0,0,4
"Others",7,6,2,5,7,1,0,0,"Fast Food",12,0,3,5
"Others",7,430,896,506,445,3,4,3,"Fast Food",51,0,0,2
"Others",5,22,61,37,37,1,2,1,"Fast Food",52,1,2,2
"Others",3,2382,4148,2932,578,0,1,1,"Fast Food",100,0,2,2
"Others",3,3,32,3,31,0,2,0,"Fast Food",147,0,0,1
"Others",3,35,59,33,116,0,0,0,"Fast Food",20,0,0,2
"Others",14,33,102,26,161,0,0,0,"Fast Food",34,0,0,5
"Others",3,7,21,13,27,0,0,0,"Fast Food",53,0,0,1
"Others",3,5,48,3,80,0,0,0,"Fast Food",19,0,0,3
"Others",4,5,4,1,6,0,0,0,"Fast Food",51,0,0,3
"Others",6,1977,4283,2562,606,3,2,0,"Fast Food",198,0,0,3
"Others",14,2,5,1,25,0,0,0,"Fast Food",50,0,0,4
"Others",7,39,73,32,90,0,0,0,"Fast Food",8,0,0,3
"Others",14,421,955,568,398,0,0,0,"Fast Food",120,2,0,2
"Others",7,166,290,207,117,2,3,4,"Fast Food",67,1,2,4
"Others",4,2,7,4,8,0,0,0,"Fast Food",32,0,0,3
"Others",14,1,4,2,5,0,0,0,"Fast Food",41,0,3,5
"Others",5,2,9,2,7,0,2,0,"Fast Food",275,1,2,5
"Others",4,92,209,119,75,2,2,2,"Fast Food",149,1,5,4
"Others",4,1492,2132,1502,1107,2,1,1,"Fast Food",49,0,0,1
"Others",4,343,492,354,247,1,2,1,"Fast Food",210,3,2,1
"Others",7,0,4,0,6,0,0,0,"Fast Food",89,0,6,5
"Others",13,5,23,4,25,0,0,0,"Fast Food",37,0,3,4
"Others",3,430,896,506,445,0,2,0,"Fast Food",214,0,0,1
"Others",3,20,23,7,18,2,1,1,"Fast Food",194,1,0,1
"Others",4,11,24,6,27,1,0,0,"Fast Food",458,5,1,1
"Others",7,247,341,221,287,1,1,1,"Fast Food",136,8,0,3
"Others",3,1,4,0,12,0,0,0,"Cajun",28,0,0,1
"Others",18,21,21,7,6,0,1,1,"Vegan",463,0,0,5
"Others",18,0,3,1,3,0,1,0,"Vegan",63,0,1,5
"Others",18,6,32,5,14,0,2,0,"Vegan",186,0,2,5
"Others",18,1,7,4,4,0,4,2,"Vegan",155,0,1,5
"Others",18,89,148,88,57,3,4,1,"Vegan",41,0,0,1
"Others",53,7,23,7,19,0,0,0,"Snacks",210,1,0,4
"Others",53,61,134,85,118,0,1,0,"Snacks",153,0,0,2
"Others",14,25,35,12,44,0,0,0,"Snacks",39,0,4,4
"Others",53,0,0,1,3,0,0,0,"Snacks",5,0,1,5
"Others",14,1,4,2,3,1,3,1,"Snacks",32,0,0,1
"Others",53,97,123,45,149,1,0,1,"Snacks",45,0,4,5
"Others",14,7,6,4,4,0,1,1,"Snacks",189,1,2,3
"Others",30,1,0,0,8,0,0,0,"Snacks",99,0,6,5
"Others",14,249,327,244,114,4,2,2,"Snacks",202,1,5,4
"Others",14,145,429,197,319,0,1,0,"Snacks",67,0,0,4
"Others",53,17,60,23,63,0,0,0,"Snacks",31,0,0,5
"Others",14,651,1175,740,518,0,0,0,"Snacks",59,0,0,3
"Others",14,183,551,218,232,0,1,0,"Snacks",449,0,2,3
"Others",30,5,20,6,20,1,2,1,"Snacks",42,0,0,4
"Others",53,5,20,1,10,2,1,0,"Snacks",54,0,0,2
"Others",53,7,22,4,28,1,2,0,"Snacks",223,9,4,1
"Others",14,17,60,23,63,0,0,0,"Snacks",82,0,0,5
"Others",17,0,1,0,2,0,0,0,"Snacks",107,0,4,1
"Others",15,8,6,1,11,1,0,0,"Snacks",57,0,15,5
"Others",47,3,9,1,21,0,0,0,"Snacks",135,0,0,2
"Others",9,121,264,145,187,0,1,1,"Snacks",136,0,2,4
"Others",13,11,36,3,47,0,0,0,"Snacks",145,0,1,4
"Others",3,5,10,2,15,0,0,0,"Snacks",16,0,0,5
"Others",15,145,429,197,319,0,0,1,"Snacks",104,1,0,4
"Others",4,0,2,0,2,0,1,0,"Snacks",98,1,1,1
"Others",12,5,14,1,23,0,1,0,"Snacks",73,0,1,5
"Others",4,0,0,0,2,0,0,0,"Snacks",118,0,5,5
"Others",12,13,21,5,16,0,2,0,"Snacks",382,1,7,5
"Others",15,59,89,61,51,0,1,0,"Snacks",7,0,0,5
"Others",47,14,24,5,43,0,0,0,"Snacks",14,0,0,5
"Others",47,2,22,6,20,0,0,0,"Snacks",65,0,1,4
"Others",17,4943,10629,8991,1253,13,18,17,"Snacks",390,0,8,5
"Others",17,0,4,0,5,0,1,0,"Snacks",38,0,1,5
"Others",4,6,12,6,39,0,0,0,"Snacks",22,0,1,5
"Others",23,7,11,8,10,0,0,1,"Snacks",65,0,0,2
"Others",23,1,11,0,8,0,0,0,"Snacks",34,0,2,5
"Others",47,340,719,430,220,4,5,1,"Snacks",275,12,5,1
"Others",7,61,97,25,159,0,0,0,"Snacks",4,0,1,5
"Others",23,10,36,9,66,0,0,0,"Snacks",45,0,0,4
"Others",23,19,67,20,63,0,0,0,"Snacks",126,0,0,4
"Others",12,551,1041,782,412,1,2,2,"Snacks",221,0,0,4
"Others",47,1,2,1,1,1,2,1,"Snacks",156,0,2,5
"Others",5,6,15,4,27,0,0,0,"Snacks",75,0,3,4
"Others",9,593,1545,1199,376,2,5,5,"Snacks",111,1,0,3
"Others",47,0,0,0,1,0,0,0,"Snacks",28,0,0,5
"Others",47,61,384,216,401,0,0,0,"Snacks",87,0,0,4
"Others",5,1,11,2,7,0,0,0,"Snacks",75,0,3,5
"Others",47,6,28,4,32,0,1,0,"Snacks",100,0,0,4
"Others",47,593,1167,567,682,0,0,0,"Snacks",61,0,1,4
"Others",9,11,53,8,64,0,0,0,"Snacks",105,0,2,3
"Others",7,25,110,39,167,1,2,0,"Snacks",83,0,1,4
"Others",47,139,335,248,110,0,3,3,"Snacks",252,0,1,5
"Others",17,33,66,28,34,0,2,2,"Snacks",157,0,5,5
"Others",17,8,42,21,41,0,1,0,"Snacks",186,0,0,1
"Others",17,52,72,43,26,1,1,1,"Snacks",119,1,0,4
"Others",17,126,322,214,319,0,1,0,"Snacks",64,0,0,4
"Others",5,1,3,1,13,0,0,0,"Snacks",24,0,0,2
"Others",13,2,15,5,7,0,1,0,"Snacks",161,1,3,4
"Others",5,2,1,0,5,1,0,0,"Snacks",12,0,0,5
"Others",5,26,79,24,23,0,1,1,"Snacks",85,0,1,5
"Others",17,11,20,4,14,0,1,0,"Snacks",97,0,8,4
"Others",17,0,0,0,3,0,0,0,"Snacks",194,0,1,2
"Others",17,0,1,0,1,0,1,0,"Snacks",117,0,12,5
"Others",11,92,283,144,196,0,1,0,"Snacks",116,4,2,5
"Others",3,15,45,10,33,0,1,0,"Snacks",82,0,1,2
"Others",13,79,128,78,44,1,4,0,"Snacks",359,0,0,2
"Others",17,1,4,2,11,0,0,0,"Snacks",133,0,1,5
"Others",11,121,264,145,187,0,0,1,"Snacks",69,1,2,3
"Others",17,2,1,1,4,1,0,0,"Snacks",13,0,3,5
"Others",4,14,64,8,52,0,1,0,"Snacks",59,0,0,4
"Others",32,36,163,53,122,0,0,0,"Snacks",246,1,2,5
"Others",32,6,27,9,21,0,0,0,"Snacks",179,0,0,4
"Others",12,69,102,64,31,3,1,2,"Snacks",189,2,2,4
"Others",13,1,4,0,3,0,0,0,"Snacks",31,0,0,1
"Others",12,67,240,60,120,0,0,0,"Snacks",101,0,0,4
"Others",32,16,34,7,65,0,1,0,"Snacks",96,0,0,3
"Others",32,17,77,17,61,0,1,0,"Snacks",67,0,1,2
"Others",12,3,26,6,39,0,0,0,"Snacks",175,2,2,2
"Others",32,3,11,2,16,0,1,0,"Snacks",86,0,7,5
"Others",32,0,3,0,2,0,1,0,"Snacks",48,0,2,4
"Others",32,12,91,17,67,0,0,0,"Snacks",29,0,0,4
"Others",13,32,57,35,37,2,1,1,"Snacks",7,0,0,5
"Others",22,1,0,0,2,1,0,0,"Snacks",91,0,0,5
"Others",4,1511,2519,2110,357,5,4,3,"Snacks",8,0,0,3
"Others",5,17,86,22,46,1,1,1,"Snacks",131,0,7,4
"Others",28,9,26,14,8,1,4,3,"Snacks",60,0,2,5
"Others",4,651,1175,740,518,1,3,1,"Snacks",60,0,5,3
"Others",5,33,47,29,61,0,1,1,"Snacks",13,0,0,4
"Others",77,2,15,2,7,1,1,1,"Snacks",46,0,3,5
"Others",11,35,119,54,108,0,0,0,"Snacks",237,0,7,5
"Others",21,1,1,2,2,0,0,0,"Snacks",102,0,0,3
"Others",3,0,2,0,5,0,0,0,"Snacks",56,0,2,5
"Others",3,30,148,46,180,0,1,0,"Snacks",257,0,0,2
"Others",6,8,18,5,14,0,0,0,"Snacks",19,0,0,4
"Others",22,22,48,17,44,0,1,0,"Snacks",67,1,15,4
"Others",28,4,34,2,63,0,0,0,"Snacks",46,0,0,4
"Others",21,349,968,686,363,0,2,2,"Snacks",149,5,0,3
"Others",11,25,89,27,62,0,0,0,"Snacks",193,0,1,4
"Others",22,0,0,0,2,0,0,0,"Snacks",71,0,0,4
"Others",22,4,5,1,33,0,0,0,"Snacks",22,0,0,4
"Others",5,155,491,291,156,0,0,0,"Snacks",69,3,0,5
"Others",4,155,491,291,156,0,1,1,"Snacks",68,0,0,5
"Others",7,6,22,0,6,0,1,0,"Snacks",20,0,0,1
"Others",28,2,13,5,13,0,1,0,"Snacks",107,0,0,4
"Others",5,62,244,103,376,0,1,0,"Snacks",104,0,1,4
"Others",4,2562,2967,2471,680,3,5,4,"Snacks",44,1,12,4
"Others",28,7,23,5,26,0,1,0,"Snacks",46,0,3,2
"Others",77,17,71,21,79,0,0,1,"Snacks",76,1,2,4
"Others",5,0,8,1,14,0,0,0,"Snacks",11,0,1,5
"Others",77,1511,2519,2110,357,2,5,5,"Snacks",69,0,0,4
"Others",9,3,13,4,16,0,0,0,"Snacks",28,0,1,5
"Others",3,36,129,16,85,0,0,0,"Snacks",68,0,0,4
"Others",28,0,1,0,5,0,0,0,"Snacks",44,0,0,5
"Others",6,1890,3104,2342,479,3,5,6,"Snacks",111,0,0,3
"Others",21,0,1,0,4,0,0,0,"Snacks",23,0,0,1
"Others",22,37,114,44,88,0,1,0,"Snacks",155,2,15,5
"Others",21,12,28,6,43,1,1,1,"Snacks",56,1,2,2
"Others",22,2,18,5,14,0,1,0,"Snacks",207,0,0,5
"Others",77,8,20,6,48,0,0,0,"Snacks",5,0,0,4
"Others",6,0,0,0,1,0,0,0,"Snacks",24,0,2,5
"Others",6,0,0,0,1,0,0,0,"Snacks",50,0,1,5
"Others",28,609,902,623,236,1,2,1,"Snacks",107,6,1,4
"Others",27,6,27,15,14,0,1,0,"Snacks",58,0,4,5
"Others",9,0,3,2,3,0,0,0,"Snacks",134,0,1,5
"Others",6,22,55,7,87,0,0,0,"Snacks",11,0,0,3
"Others",28,6,20,8,5,0,1,0,"Snacks",108,0,1,4
"Others",77,1860,2291,1875,186,7,7,7,"Snacks",133,0,1,2
"Others",77,113,96,30,93,0,1,0,"Snacks",168,0,2,4
"Others",27,21,86,29,60,0,0,0,"Snacks",107,2,0,4
"Others",27,0,14,0,9,0,0,0,"Snacks",64,0,0,4
"Others",9,0,10,1,12,0,1,0,"Snacks",148,0,3,5
"Others",28,396,954,295,564,0,0,0,"Snacks",75,0,2,3
"Others",11,0,4,0,2,0,2,0,"Snacks",67,0,2,5
"Others",7,0,2,0,3,0,0,0,"Snacks",45,0,0,5
"Others",37,18,33,9,51,0,0,0,"Snacks",69,0,1,2
"Others",110,2,21,3,23,0,0,0,"Snacks",125,0,2,5
"Others",110,0,1,0,2,0,0,0,"Snacks",118,0,1,5
"Others",110,0,1,1,2,0,0,0,"Snacks",40,0,0,5
"Others",12,1,2,1,4,1,1,1,"Snacks",84,0,0,5
"Others",13,4,36,8,15,0,2,0,"Snacks",80,0,1,5
"Others",14,35,59,33,116,1,1,1,"Snacks",8,0,6,5
"Others",5,4,25,5,12,1,0,0,"Snacks",6,0,0,2
"Others",37,33,71,28,32,3,2,0,"Snacks",43,2,0,4
"Others",37,0,1,0,3,0,0,0,"Snacks",102,0,5,1
"Others",110,2,5,1,11,0,1,1,"Snacks",55,0,0,5
"Others",37,2,22,4,146,0,0,0,"Snacks",57,0,1,4
"Others",48,0,0,0,1,0,0,0,"Snacks",42,0,0,3
"Others",110,52,149,49,131,0,0,0,"Snacks",125,0,0,5
"Others",19,13,146,51,110,0,1,1,"Snacks",228,0,2,1
"Others",19,43,164,45,91,1,1,0,"Snacks",55,0,2,4
"Others",110,0,7,0,11,0,0,0,"Snacks",24,0,0,5
"Others",7,0,1,0,2,0,1,0,"Snacks",98,0,2,4
"Others",14,45,132,56,122,0,0,0,"Snacks",42,0,1,5
"Others",13,0,5,1,12,0,0,0,"Snacks",20,0,1,5
"Others",37,5,31,10,49,0,0,0,"Snacks",58,0,0,5
"Others",110,2,13,1,8,0,3,0,"Snacks",157,0,0,5
"Others",37,1,5,3,6,0,1,1,"Snacks",18,0,2,4
"Others",19,6,36,12,27,0,1,1,"Snacks",113,0,0,4
"Others",110,35,184,55,162,0,0,1,"Snacks",245,0,4,5
"Others",14,17,58,11,45,0,3,0,"Snacks",23,0,1,5
"Others",14,4,18,3,43,0,0,0,"Snacks",102,0,1,5
"Others",19,16,75,16,96,0,0,0,"Snacks",107,0,1,5
"Others",3,0,1,0,3,0,0,0,"Snacks",65,0,1,1
"Others",14,42,82,46,58,0,0,0,"Snacks",13,0,0,1
"Others",37,0,0,1,8,0,0,0,"Snacks",78,0,0,5
"Others",110,1,0,0,1,0,0,0,"Snacks",56,1,0,1
"Others",37,2,2,1,6,0,0,0,"Snacks",61,0,0,1
"Others",5,0,5,1,6,0,1,0,"Snacks",58,0,1,4
"Others",37,14,17,4,17,0,1,0,"Snacks",329,0,10,4
"Others",110,0,0,0,1,0,0,0,"Snacks",115,0,2,5
"Others",19,2,9,3,19,0,0,0,"Snacks",13,0,1,3
"Others",19,3,18,2,25,0,1,0,"Snacks",102,0,1,4
"Others",110,179,522,280,265,1,3,2,"Snacks",501,0,0,3
"Others",21,1,23,8,17,0,2,1,"Snacks",35,0,2,5
"Others",110,11,27,11,60,0,0,0,"Snacks",83,1,2,5
"Others",48,48,244,85,217,0,3,1,"Snacks",159,1,0,3
"Others",3,2,0,0,10,0,0,0,"Snacks",10,0,0,4
"Others",3,25,85,18,29,0,0,0,"Snacks",604,3,6,5
"Others",14,0,0,0,2,0,0,0,"Snacks",70,1,2,5
"Others",18,6,30,8,15,0,0,0,"Snacks",41,0,1,5
"Others",13,2,22,4,146,0,0,0,"Snacks",94,0,0,3
"Others",110,0,0,1,3,0,0,0,"Snacks",8,0,0,5
"Others",19,8,10,2,22,0,2,1,"Snacks",49,0,2,4
"Others",110,0,2,0,4,0,1,0,"Snacks",160,0,6,4
"Others",110,1,0,0,2,0,0,0,"Snacks",16,0,0,5
"Others",3,1,2,0,2,1,0,0,"Snacks",14,0,0,5
"Others",37,0,3,0,1,0,2,0,"Snacks",20,0,3,1
"Others",37,47,59,31,97,0,1,0,"Snacks",161,1,3,4
"Others",110,1,14,4,26,0,0,0,"Snacks",34,1,0,5
"Others",20,9,45,1,17,0,3,0,"Snacks",38,0,0,4
"Others",37,18,119,33,165,0,0,0,"Snacks",17,0,0,3
"Others",37,779,969,801,224,3,2,2,"Snacks",168,1,8,4
"Others",48,19,46,24,36,0,0,0,"Snacks",258,1,5,5
"Others",20,3,42,9,40,0,1,1,"Snacks",45,0,0,4
"Others",48,0,2,0,3,0,1,0,"Snacks",29,0,0,5
"Others",37,0,1,0,6,0,0,0,"Snacks",36,0,0,5
"Others",37,43,113,37,215,1,0,0,"Snacks",51,0,0,2
"Others",12,0,0,0,1,0,0,0,"Snacks",25,0,1,5
"Others",48,909,836,816,241,6,6,6,"Snacks",52,0,0,3
"Others",12,6,6,3,55,1,0,1,"Snacks",199,1,0,2
"Others",13,4,30,2,18,0,1,0,"Snacks",92,0,2,5
"Others",110,8,13,4,7,2,2,0,"Snacks",270,1,1,5
"Others",110,16,62,29,65,0,2,0,"Snacks",37,0,0,4
"Others",110,0,2,0,2,0,0,0,"Snacks",132,4,0,5
"Others",110,7,80,12,48,0,1,0,"Snacks",491,0,2,5
"Others",110,166,290,207,117,0,2,1,"Snacks",115,1,2,4
"Others",110,0,0,0,1,0,0,0,"Snacks",158,0,4,5
"Others",20,1890,3104,2342,479,1,3,2,"Snacks",45,0,0,3
"Others",37,104,236,144,165,2,4,2,"Snacks",119,0,1,4
"Others",48,105,203,138,91,1,2,2,"Snacks",261,0,0,4
"Others",110,169,457,230,359,0,2,1,"Snacks",297,2,0,4
"Others",3,19,75,24,75,0,0,0,"Snacks",57,1,0,4
"Others",21,130,342,195,156,0,1,0,"Snacks",61,0,1,5
"Others",12,0,3,0,4,0,0,0,"Snacks",88,0,0,5
"Others",110,37,123,89,37,0,0,0,"Snacks",73,0,2,5
"Others",14,30,94,27,102,0,0,0,"Snacks",67,0,0,3
"Others",11,593,1545,1199,376,1,2,4,"Snacks",238,1,0,3
"Others",4,0,0,0,3,0,0,0,"Snacks",32,0,13,5
"Others",10,4,14,3,29,0,0,0,"Snacks",64,0,1,4
"Others",10,2,6,1,25,0,0,0,"Snacks",24,0,1,5
"Others",3,0,0,0,3,0,0,0,"Snacks",3,0,1,5
"Others",11,0,2,0,1,0,2,0,"Snacks",244,0,3,1
"Others",9,2,12,1,7,0,0,0,"Snacks",113,0,2,2
"Others",10,1492,2132,1502,1107,0,0,0,"Snacks",66,0,0,3
"Others",5,38,121,22,252,0,0,0,"Snacks",37,0,1,4
"Others",11,3,3,1,5,0,0,0,"Snacks",4,0,0,1
"Others",11,1205,2404,1504,725,0,1,0,"Snacks",61,0,1,4
"Others",10,262,536,303,278,2,2,2,"Snacks",111,0,0,5
"Others",8,6,51,12,53,0,0,0,"AfternoonTea",85,0,0,2
"Others",10,6,8,6,6,1,1,1,"AfternoonTea",39,0,0,5
"Others",12,84,256,131,190,0,1,0,"AfternoonTea",139,1,0,4
"Others",13,7,19,12,15,0,0,0,"AfternoonTea",73,0,0,5
"Others",4,7,80,12,48,1,2,1,"AfternoonTea",196,0,0,3
"Others",23,11,29,15,18,0,0,0,"AfternoonTea",121,0,1,4
"Others",23,6,18,5,25,0,0,0,"AfternoonTea",28,0,2,4
